sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_S19S_0032_Sed,0.0363721999999882,241.0717422,241.03537,0.0363821999999882,0.0363621999999882,CH4_O
Sample_S19S_0032_Sed,1.0316334,242.0670034,241.03537,1.0316434,1.0316234,H3O_1N1
Sample_S19S_0032_Sed,0.0363715000000013,242.1761465,242.139775,0.0363815000000013,0.0363615000000013,CH4_O
Sample_S19S_0032_Sed,2.01565239999999,243.0510224,241.03537,2.01566239999999,2.01564239999999,H2
Sample_S19S_0032_Sed,0.984018999999989,243.0510224,242.0670034,0.984028999999989,0.984008999999989,H_1O1N_1
Sample_S19S_0032_Sed,1.97927289999998,243.0873816,241.1081087,1.97928289999998,1.97926289999998,C_1H_2O1
Sample_S19S_0032_Sed,2.05204020000002,243.0986597,241.0466195,2.05205020000002,2.05203020000002,CH6O_1
Sample_S19S_0032_Sed,1.97926790000002,243.0986597,241.1193918,1.97927790000002,1.97925790000002,C_1H_2O1
Sample_S19S_0032_Sed,2.01565389999999,243.1237626,241.1081087,2.01566389999999,2.01564389999999,H2
Sample_S19S_0032_Sed,1.97926189999998,243.1237626,241.1445007,1.97927189999998,1.97925189999998,C_1H_2O1
Sample_S19S_0032_Sed,0.0363810000000058,243.1237626,243.0873816,0.0363910000000058,0.0363710000000058,CH4_O
Sample_S19S_0032_Sed,0.984020000000015,243.1601665,242.1761465,0.984030000000015,0.984010000000015,H_1O1N_1
Sample_S19S_0032_Sed,1.96802499999998,245.0666847,243.0986597,1.96803499999998,1.96801499999998,H_2N_2O2
Sample_S19S_0032_Sed,2.05204180000001,245.1030642,243.0510224,2.05205180000001,2.05203180000001,CH6O_1
Sample_S19S_0032_Sed,0.0363795000000096,245.1030642,245.0666847,0.0363895000000096,0.0363695000000096,CH4_O
Sample_S19S_0032_Sed,3.0472742,245.1142776,242.0670034,3.0472842,3.0472642,H5O_1N1
Sample_S19S_0032_Sed,2.99965920000002,245.1394342,242.139775,2.99966920000002,2.99964920000002,H1O1N_1
Sample_S19S_0032_Sed,1.97926770000001,245.1394342,243.1601665,1.97927770000001,1.97925770000001,C_1H_2O1
Sample_S19S_0032_Sed,0.0363700000000051,245.1394342,245.1030642,0.0363800000000051,0.0363600000000051,CH4_O
Sample_S19S_0032_Sed,3.9949211,245.1758367,241.1809156,3.9949311,3.9949111,C_1O1
Sample_S19S_0032_Sed,3.99490800000001,246.134683,242.139775,3.99491800000001,3.99489800000001,C_1O1
Sample_S19S_0032_Sed,0.995248799999985,246.134683,245.1394342,0.995258799999985,0.995238799999985,C_1H_1N1
Sample_S19S_0032_Sed,2.01565210000001,247.0823368,245.0666847,2.01566210000001,2.01564210000001,H2
Sample_S19S_0032_Sed,1.9792726,247.0823368,245.1030642,1.9792826,1.9792626,C_1H_2O1
Sample_S19S_0032_Sed,6.0258268,247.1703275,241.1445007,6.0258368,6.0258168,C3H2O_2
Sample_S19S_0032_Sed,7.96869359999999,249.0040636,241.03537,7.96870359999999,7.96868359999999,CH_4
Sample_S19S_0032_Sed,1.97925819999998,249.0768527,247.0975945,1.97926819999998,1.97924819999998,C_1H_2O1
Sample_S19S_0032_Sed,0.0363851999999838,249.0768527,249.0404675,0.0363951999999838,0.0363751999999838,CH4_O
Sample_S19S_0032_Sed,7.96869910000001,249.1496147,241.1809156,7.96870910000001,7.96868910000001,CH_4
Sample_S19S_0032_Sed,8.00508670000002,250.1448617,242.139775,8.00509670000002,8.00507670000002,C2O_1
Sample_S19S_0032_Sed,1.03163929999999,250.1448617,249.1132224,1.03164929999999,1.03162929999999,H3O_1N1
Sample_S19S_0032_Sed,0.995247000000006,250.1448617,249.1496147,0.995257000000006,0.995237000000006,C_1H_1N1
Sample_S19S_0032_Sed,1.97926569999998,251.0197332,249.0404675,1.97927569999998,1.97925569999998,C_1H_2O1
Sample_S19S_0032_Sed,10.0207286,251.0560986,241.03537,10.0207386,10.0207186,C2H2O_1
Sample_S19S_0032_Sed,9.98435640000002,251.0560986,241.0717422,9.98436640000002,9.98434640000002,H_2C1
Sample_S19S_0032_Sed,8.00507620000002,251.0560986,243.0510224,8.00508620000002,8.00506620000002,C2O_1
Sample_S19S_0032_Sed,2.05203500000002,251.0560986,249.0040636,2.05204500000002,2.05202500000002,CH6O_1
Sample_S19S_0032_Sed,6.01056739999999,251.0594793,245.0489119,6.01057739999998,6.01055739999999,C_1H2O
Sample_S19S_0032_Sed,6.0258216,251.0925063,245.0666847,6.0258316,6.0258116,C3H2O_2
Sample_S19S_0032_Sed,5.98944209999999,251.0925063,245.1030642,5.98945209999999,5.98943209999999,C2H_2O_1
Sample_S19S_0032_Sed,3.99491179999998,251.0925063,247.0975945,3.99492179999998,3.99490179999998,C_1O1
Sample_S19S_0032_Sed,2.05203879999999,251.0925063,249.0404675,2.05204879999999,2.05202879999999,CH6O_1
Sample_S19S_0032_Sed,2.01565360000001,251.0925063,249.0768527,2.01566360000001,2.01564360000001,H2
Sample_S19S_0032_Sed,4.03130899999999,251.1289035,247.0975945,4.03131899999999,4.03129899999999,H4
Sample_S19S_0032_Sed,9.98435170000002,251.1652673,241.1809156,9.98436170000002,9.98434170000002,H_2C1
Sample_S19S_0032_Sed,5.98943060000002,251.1652673,245.1758367,5.98944060000002,5.98942060000002,C2H_2O_1
Sample_S19S_0032_Sed,2.0520449,251.1652673,249.1132224,2.0520549,2.0520349,CH6O_1
Sample_S19S_0032_Sed,2.01565260000001,251.1652673,249.1496147,2.01566260000001,2.01564260000001,H2
Sample_S19S_0032_Sed,11.9636085,252.9989785,241.03537,11.9636185,11.9635985,H_4O1
Sample_S19S_0032_Sed,9.9479561,252.9989785,243.0510224,9.9479661,9.9479461,H_6O1
Sample_S19S_0032_Sed,3.9949149,252.9989785,249.0040636,3.9949249,3.9949049,C_1O1
Sample_S19S_0032_Sed,8.0050909,253.0717756,245.0666847,8.0051009,8.0050809,C2O_1
Sample_S19S_0032_Sed,5.98943879999999,253.0717756,247.0823368,5.98944879999999,5.98942879999999,C2H_2O_1
Sample_S19S_0032_Sed,5.97418109999998,253.0717756,247.0975945,5.97419109999998,5.97417109999998,C_2H_2O2
Sample_S19S_0032_Sed,4.03130809999999,253.0717756,249.0404675,4.03131809999999,4.03129809999999,H4
Sample_S19S_0032_Sed,3.99492290000001,253.0717756,249.0768527,3.99493290000001,3.99491290000001,C_1O1
Sample_S19S_0032_Sed,2.0520424,253.0717756,251.0197332,2.0520524,2.0520324,CH6O_1
Sample_S19S_0032_Sed,1.9792693,253.0717756,251.0925063,1.9792793,1.9792593,C_1H_2O1
Sample_S19S_0032_Sed,0.0363772999999981,253.0717756,253.0353983,0.0363872999999981,0.0363672999999981,CH4_O
Sample_S19S_0032_Sed,12.0363923,253.1081345,241.0717422,12.0364023,12.0363823,C2H4O_1
Sample_S19S_0032_Sed,9.947968,253.1081345,243.1601665,9.947978,9.947958,H_6O1
Sample_S19S_0032_Sed,7.96870029999999,253.1081345,245.1394342,7.96871029999999,7.9686903,CH_4
Sample_S19S_0032_Sed,3.99491209999999,253.1081345,249.1132224,3.99492209999999,3.99490209999999,C_1O1
Sample_S19S_0032_Sed,2.05203589999999,253.1081345,251.0560986,2.05204589999999,2.05202589999999,CH6O_1
Sample_S19S_0032_Sed,11.9636181,253.1445337,241.1809156,11.9636281,11.9636081,H_4O1
Sample_S19S_0032_Sed,8.04146950000001,253.1445337,245.1030642,8.0414795,8.04145950000001,C3H4O_2
Sample_S19S_0032_Sed,7.96869700000002,253.1445337,245.1758367,7.96870700000002,7.96868700000002,CH_4
Sample_S19S_0032_Sed,3.99491900000001,253.1445337,249.1496147,3.99492900000001,3.99490900000001,C_1O1
Sample_S19S_0032_Sed,2.999672,253.1445337,250.1448617,2.999682,2.999662,H1O1N_1
Sample_S19S_0032_Sed,2.05202740000001,253.1445337,251.0925063,2.05203740000001,2.05201740000001,CH6O_1
Sample_S19S_0032_Sed,1.9792664,253.1445337,251.1652673,1.9792764,1.9792564,C_1H_2O1
Sample_S19S_0032_Sed,8.0050908,253.1809275,245.1758367,8.0051008,8.00508080000001,C2O_1
Sample_S19S_0032_Sed,9.98435860000001,255.0510433,245.0666847,9.98436860000001,9.98434860000001,H_2C1
Sample_S19S_0032_Sed,7.9687065,255.0510433,247.0823368,7.9687165,7.9686965,CH_4
Sample_S19S_0032_Sed,2.01564500000001,255.0510433,253.0353983,2.01565500000001,2.01563500000001,H2
Sample_S19S_0032_Sed,1.97926770000001,255.0510433,253.0717756,1.97927770000001,1.97925770000001,C_1H_2O1
Sample_S19S_0032_Sed,14.0268762,255.0622462,241.03537,14.0268862,14.0268662,H2N2O_1
Sample_S19S_0032_Sed,12.9952428,255.0622462,242.0670034,12.9952528,12.9952328,H_1N1
Sample_S19S_0032_Sed,9.9479686,255.0622462,245.1142776,9.9479786,9.9479586,H_6O1
Sample_S19S_0032_Sed,12.0363939,255.0874163,243.0510224,12.0364039,12.0363839,C2H4O_1
Sample_S19S_0032_Sed,10.0207316,255.0874163,245.0666847,10.0207416,10.0207216,C2H2O_1
Sample_S19S_0032_Sed,9.9843521,255.0874163,245.1030642,9.98436209999999,9.9843421,H_2C1
Sample_S19S_0032_Sed,8.00507949999999,255.0874163,247.0823368,8.00508949999999,8.00506949999999,C2O_1
Sample_S19S_0032_Sed,7.98982179999999,255.0874163,247.0975945,7.98983179999999,7.98981179999999,C_2O2
Sample_S19S_0032_Sed,6.0469488,255.0874163,249.0404675,6.0469588,6.0469388,H6
Sample_S19S_0032_Sed,6.01056360000001,255.0874163,249.0768527,6.01057360000001,6.01055360000001,C_1H2O
Sample_S19S_0032_Sed,3.99491,255.0874163,251.0925063,3.99492,3.9949,C_1O1
Sample_S19S_0032_Sed,2.01564070000001,255.0874163,253.0717756,2.01565070000001,2.01563070000001,H2
Sample_S19S_0032_Sed,0.0363729999999975,255.0874163,255.0510433,0.0363829999999975,0.0363629999999975,CH4_O
Sample_S19S_0032_Sed,14.0520354,255.1237776,241.0717422,14.0520454,14.0520254,C2H6O_1
Sample_S19S_0032_Sed,11.9636111,255.1237776,243.1601665,11.9636211,11.9636011,H_4O1
Sample_S19S_0032_Sed,9.9843434,255.1237776,245.1394342,9.9843534,9.9843334,H_2C1
Sample_S19S_0032_Sed,6.0105552,255.1237776,249.1132224,6.0105652,6.0105452,C_1H2O
Sample_S19S_0032_Sed,2.01564310000001,255.1237776,253.1081345,2.01565310000001,2.01563310000001,H2
Sample_S19S_0032_Sed,11.9636135,255.1602018,243.1965883,11.9636235,11.9636035,H_4O1
Sample_S19S_0032_Sed,8.0626073,255.1602018,247.0975945,8.0626173,8.0625973,H8
Sample_S19S_0032_Sed,8.04146880000002,255.1602018,247.118733,8.04147880000002,8.04145880000002,C3H4O_2
Sample_S19S_0032_Sed,4.0312983,255.1602018,251.1289035,4.0313083,4.0312883,H4
Sample_S19S_0032_Sed,1.97927430000001,255.1602018,253.1809275,1.97928430000001,1.97926430000001,C_1H_2O1
Sample_S19S_0032_Sed,12.0000026,255.1965909,243.1965883,12.0000126,11.9999926,C1
Sample_S19S_0032_Sed,0.0363890999999796,255.1965909,255.1602018,0.0363990999999796,0.0363790999999796,CH4_O
Sample_S19S_0032_Sed,12.0363822,255.2329705,243.1965883,12.0363922,12.0363722,C2H4O_1
