num.trans.involved.in,sample,peak
37,Sample_S19S_0011_Wat,201.0404313
36,Sample_S19S_0011_Wat,201.0768122
31,Sample_S19S_0011_Wat,201.1131969
27,Sample_S19S_0011_Wat,203.0349506
43,Sample_S19S_0011_Wat,203.0560881
13,Sample_S19S_0011_Wat,203.0924536
37,Sample_S19S_0011_Wat,205.0142188
36,Sample_S19S_0011_Wat,205.0505947
21,Sample_S19S_0011_Wat,205.086978
11,Sample_S19S_0011_Wat,205.1597578
47,Sample_S19S_0011_Wat,207.0298709
45,Sample_S19S_0011_Wat,207.066249
32,Sample_S19S_0011_Wat,207.1026321
22,Sample_S19S_0011_Wat,209.0091207
43,Sample_S19S_0011_Wat,209.0455114
43,Sample_S19S_0011_Wat,209.0818981
62,Sample_S19S_0011_Wat,211.0247874
63,Sample_S19S_0011_Wat,211.0611736
42,Sample_S19S_0011_Wat,211.097555
21,Sample_S19S_0011_Wat,212.0564229
37,Sample_S19S_0011_Wat,213.0404285
53,Sample_S19S_0011_Wat,213.0768216
34,Sample_S19S_0011_Wat,213.1132092
9,Sample_S19S_0011_Wat,214.050931
20,Sample_S19S_0011_Wat,214.0720739
14,Sample_S19S_0011_Wat,215.0196827
44,Sample_S19S_0011_Wat,215.0560786
45,Sample_S19S_0011_Wat,215.0924726
25,Sample_S19S_0011_Wat,215.1288446
15,Sample_S19S_0011_Wat,217.0505866
50,Sample_S19S_0011_Wat,217.0717431
35,Sample_S19S_0011_Wat,217.1081169
52,Sample_S19S_0011_Wat,219.0298823
23,Sample_S19S_0011_Wat,219.0662407
38,Sample_S19S_0011_Wat,219.0873877
27,Sample_S19S_0011_Wat,221.0091259
49,Sample_S19S_0011_Wat,221.0455191
27,Sample_S19S_0011_Wat,221.0818912
30,Sample_S19S_0011_Wat,221.1182865
10,Sample_S19S_0011_Wat,221.1546776
5,Sample_S19S_0011_Wat,222.0407486
60,Sample_S19S_0011_Wat,223.0247931
24,Sample_S19S_0011_Wat,223.0611523
49,Sample_S19S_0011_Wat,223.0975605
28,Sample_S19S_0011_Wat,224.0564233
15,Sample_S19S_0011_Wat,225.0040321
88,Sample_S19S_0011_Wat,225.0404494
60,Sample_S19S_0011_Wat,225.0768195
20,Sample_S19S_0011_Wat,225.1131873
33,Sample_S19S_0011_Wat,226.072077
27,Sample_S19S_0011_Wat,227.0196895
45,Sample_S19S_0011_Wat,227.056079
57,Sample_S19S_0011_Wat,227.092466
38,Sample_S19S_0011_Wat,227.1288722
7,Sample_S19S_0011_Wat,228.0513116
6,Sample_S19S_0011_Wat,228.1605095
51,Sample_S19S_0011_Wat,229.0353497
18,Sample_S19S_0011_Wat,229.050599
57,Sample_S19S_0011_Wat,229.0717413
39,Sample_S19S_0011_Wat,229.1081151
25,Sample_S19S_0011_Wat,229.14452
45,Sample_S19S_0011_Wat,231.0298777
52,Sample_S19S_0011_Wat,231.051012
34,Sample_S19S_0011_Wat,231.0662593
49,Sample_S19S_0011_Wat,231.0873835
18,Sample_S19S_0011_Wat,231.1237543
49,Sample_S19S_0011_Wat,233.0091463
49,Sample_S19S_0011_Wat,233.0455307
73,Sample_S19S_0011_Wat,233.0666759
45,Sample_S19S_0011_Wat,233.0819208
41,Sample_S19S_0011_Wat,233.1030488
33,Sample_S19S_0011_Wat,233.1182842
17,Sample_S19S_0011_Wat,233.1546845
57,Sample_S19S_0011_Wat,235.0247912
