num.trans.involved.in,sample,peak
29,Sample_S19S_0031_Sed,241.03537
2,Sample_S19S_0031_Sed,241.0466195
17,Sample_S19S_0031_Sed,241.0717422
17,Sample_S19S_0031_Sed,241.1081087
1,Sample_S19S_0031_Sed,241.1193918
10,Sample_S19S_0031_Sed,241.1445007
31,Sample_S19S_0031_Sed,241.1809156
12,Sample_S19S_0031_Sed,242.0670034
15,Sample_S19S_0031_Sed,242.139775
5,Sample_S19S_0031_Sed,242.1761465
42,Sample_S19S_0031_Sed,243.0510224
14,Sample_S19S_0031_Sed,243.0873816
11,Sample_S19S_0031_Sed,243.1237626
20,Sample_S19S_0031_Sed,243.1601665
34,Sample_S19S_0031_Sed,243.1965883
19,Sample_S19S_0031_Sed,244.1190458
3,Sample_S19S_0031_Sed,245.0489119
68,Sample_S19S_0031_Sed,245.0666847
62,Sample_S19S_0031_Sed,245.1030642
3,Sample_S19S_0031_Sed,245.1142776
25,Sample_S19S_0031_Sed,245.1394342
36,Sample_S19S_0031_Sed,245.1758367
5,Sample_S19S_0031_Sed,246.098296
8,Sample_S19S_0031_Sed,246.134683
60,Sample_S19S_0031_Sed,247.0823368
51,Sample_S19S_0031_Sed,247.118733
17,Sample_S19S_0031_Sed,248.1139872
2,Sample_S19S_0031_Sed,249.0227066
53,Sample_S19S_0031_Sed,249.0979835
34,Sample_S19S_0031_Sed,249.1496147
8,Sample_S19S_0031_Sed,250.1448617
3,Sample_S19S_0031_Sed,251.0594793
2,Sample_S19S_0031_Sed,251.0785764
66,Sample_S19S_0031_Sed,251.0925063
5,Sample_S19S_0031_Sed,251.0958765
35,Sample_S19S_0031_Sed,251.1289035
61,Sample_S19S_0031_Sed,253.0717756
18,Sample_S19S_0031_Sed,253.1081345
49,Sample_S19S_0031_Sed,253.1445337
46,Sample_S19S_0031_Sed,253.1809275
45,Sample_S19S_0031_Sed,255.0510433
3,Sample_S19S_0031_Sed,255.0622462
83,Sample_S19S_0031_Sed,255.0874163
24,Sample_S19S_0031_Sed,255.1237776
49,Sample_S19S_0031_Sed,255.1602018
40,Sample_S19S_0031_Sed,255.1965909
20,Sample_S19S_0031_Sed,255.2329705
60,Sample_S19S_0031_Sed,257.0666765
40,Sample_S19S_0031_Sed,257.1030521
58,Sample_S19S_0031_Sed,257.1394516
39,Sample_S19S_0031_Sed,257.175834
33,Sample_S19S_0031_Sed,257.2122374
15,Sample_S19S_0031_Sed,258.1347123
10,Sample_S19S_0031_Sed,258.1711136
64,Sample_S19S_0031_Sed,259.0823405
55,Sample_S19S_0031_Sed,259.1187072
6,Sample_S19S_0031_Sed,259.1299532
54,Sample_S19S_0031_Sed,259.1551113
30,Sample_S19S_0031_Sed,259.1914889
18,Sample_S19S_0031_Sed,260.1503532
50,Sample_S19S_0031_Sed,261.0980071
60,Sample_S19S_0031_Sed,261.1343647
