num.trans.involved.in,sample,peak
11,Sample_S19S_0014_Sed,240.0513448
16,Sample_S19S_0014_Sed,240.0877319
50,Sample_S19S_0014_Sed,241.03537
12,Sample_S19S_0014_Sed,241.0466195
24,Sample_S19S_0014_Sed,241.0717422
11,Sample_S19S_0014_Sed,241.0829909
13,Sample_S19S_0014_Sed,241.1081087
15,Sample_S19S_0014_Sed,241.1193918
11,Sample_S19S_0014_Sed,241.1445007
24,Sample_S19S_0014_Sed,242.0670034
20,Sample_S19S_0014_Sed,242.139775
4,Sample_S19S_0014_Sed,242.1761465
54,Sample_S19S_0014_Sed,243.0510224
14,Sample_S19S_0014_Sed,243.0622684
14,Sample_S19S_0014_Sed,243.0873816
23,Sample_S19S_0014_Sed,243.0986597
11,Sample_S19S_0014_Sed,243.1237626
17,Sample_S19S_0014_Sed,243.1601665
21,Sample_S19S_0014_Sed,244.0826525
26,Sample_S19S_0014_Sed,244.1190458
10,Sample_S19S_0014_Sed,244.1302798
47,Sample_S19S_0014_Sed,245.0455587
3,Sample_S19S_0014_Sed,245.0489119
72,Sample_S19S_0014_Sed,245.0666847
14,Sample_S19S_0014_Sed,245.0779418
58,Sample_S19S_0014_Sed,245.1030642
6,Sample_S19S_0014_Sed,245.1142776
26,Sample_S19S_0014_Sed,245.1394342
12,Sample_S19S_0014_Sed,246.098296
8,Sample_S19S_0014_Sed,246.1095509
11,Sample_S19S_0014_Sed,246.134683
23,Sample_S19S_0014_Sed,247.024801
50,Sample_S19S_0014_Sed,247.0612011
67,Sample_S19S_0014_Sed,247.0823368
17,Sample_S19S_0014_Sed,247.0935696
49,Sample_S19S_0014_Sed,247.118733
21,Sample_S19S_0014_Sed,248.1139872
61,Sample_S19S_0014_Sed,249.0404675
62,Sample_S19S_0014_Sed,249.0768527
21,Sample_S19S_0014_Sed,249.1132224
35,Sample_S19S_0014_Sed,249.1496147
9,Sample_S19S_0014_Sed,250.1448617
54,Sample_S19S_0014_Sed,251.0197332
38,Sample_S19S_0014_Sed,251.0560986
3,Sample_S19S_0014_Sed,251.0594793
2,Sample_S19S_0014_Sed,251.0785764
85,Sample_S19S_0014_Sed,251.0925063
9,Sample_S19S_0014_Sed,251.1037616
36,Sample_S19S_0014_Sed,251.1289035
13,Sample_S19S_0014_Sed,252.0513612
17,Sample_S19S_0014_Sed,252.0877348
28,Sample_S19S_0014_Sed,252.9989785
68,Sample_S19S_0014_Sed,253.0353983
89,Sample_S19S_0014_Sed,253.0717756
24,Sample_S19S_0014_Sed,253.1081345
45,Sample_S19S_0014_Sed,253.1445337
21,Sample_S19S_0014_Sed,254.0670222
76,Sample_S19S_0014_Sed,255.0510433
8,Sample_S19S_0014_Sed,255.0622462
24,Sample_S19S_0014_Sed,255.0663123
89,Sample_S19S_0014_Sed,255.0874163
7,Sample_S19S_0014_Sed,255.0986256
27,Sample_S19S_0014_Sed,255.1237776
40,Sample_S19S_0014_Sed,255.1602018
11,Sample_S19S_0014_Sed,255.2329705
34,Sample_S19S_0014_Sed,256.0826837
30,Sample_S19S_0014_Sed,256.1190609
57,Sample_S19S_0014_Sed,257.030304
37,Sample_S19S_0014_Sed,257.0455598
75,Sample_S19S_0014_Sed,257.0666765
14,Sample_S19S_0014_Sed,257.0779166
47,Sample_S19S_0014_Sed,257.1030521
26,Sample_S19S_0014_Sed,257.1143128
56,Sample_S19S_0014_Sed,257.1394516
7,Sample_S19S_0014_Sed,257.1506752
33,Sample_S19S_0014_Sed,257.175834
19,Sample_S19S_0014_Sed,258.0619166
35,Sample_S19S_0014_Sed,258.0983343
21,Sample_S19S_0014_Sed,258.1347123
11,Sample_S19S_0014_Sed,258.145966
34,Sample_S19S_0014_Sed,259.0248281
63,Sample_S19S_0014_Sed,259.0459547
45,Sample_S19S_0014_Sed,259.0612028
77,Sample_S19S_0014_Sed,259.0823405
61,Sample_S19S_0014_Sed,259.1187072
18,Sample_S19S_0014_Sed,259.1299532
46,Sample_S19S_0014_Sed,259.1551113
16,Sample_S19S_0014_Sed,260.1503532
28,Sample_S19S_0014_Sed,261.0040785
45,Sample_S19S_0014_Sed,261.040468
51,Sample_S19S_0014_Sed,261.061588
65,Sample_S19S_0014_Sed,261.0768598
61,Sample_S19S_0014_Sed,261.0980071
3,Sample_S19S_0014_Sed,261.1244971
53,Sample_S19S_0014_Sed,261.1343647
29,Sample_S19S_0014_Sed,262.0932448
31,Sample_S19S_0014_Sed,263.019721
59,Sample_S19S_0014_Sed,263.0561329
24,Sample_S19S_0014_Sed,263.0924815
33,Sample_S19S_0014_Sed,263.128908
14,Sample_S19S_0014_Sed,264.1605215
27,Sample_S19S_0014_Sed,264.9989861
59,Sample_S19S_0014_Sed,265.0353938
4,Sample_S19S_0014_Sed,265.0578564
65,Sample_S19S_0014_Sed,265.0717855
4,Sample_S19S_0014_Sed,265.07514
77,Sample_S19S_0014_Sed,265.1081545
40,Sample_S19S_0014_Sed,265.1445692
1,Sample_S19S_0014_Sed,265.1479151
9,Sample_S19S_0014_Sed,265.1575521
24,Sample_S19S_0014_Sed,266.0670361
4,Sample_S19S_0014_Sed,266.089493
11,Sample_S19S_0014_Sed,266.1246093
38,Sample_S19S_0014_Sed,267.0146829
83,Sample_S19S_0014_Sed,267.0510336
13,Sample_S19S_0014_Sed,267.0663132
5,Sample_S19S_0014_Sed,267.0735078
76,Sample_S19S_0014_Sed,267.0874299
75,Sample_S19S_0014_Sed,267.123805
40,Sample_S19S_0014_Sed,267.1601848
27,Sample_S19S_0014_Sed,268.08266
49,Sample_S19S_0014_Sed,269.0303205
89,Sample_S19S_0014_Sed,269.0666802
24,Sample_S19S_0014_Sed,269.0779259
77,Sample_S19S_0014_Sed,269.1030627
57,Sample_S19S_0014_Sed,269.1394657
36,Sample_S19S_0014_Sed,269.1758579
34,Sample_S19S_0014_Sed,270.0619439
29,Sample_S19S_0014_Sed,270.0983057
13,Sample_S19S_0014_Sed,270.1095746
48,Sample_S19S_0014_Sed,271.0459737
8,Sample_S19S_0014_Sed,271.061176
66,Sample_S19S_0014_Sed,271.0823212
27,Sample_S19S_0014_Sed,271.0935785
78,Sample_S19S_0014_Sed,271.118718
47,Sample_S19S_0014_Sed,271.1551343
37,Sample_S19S_0014_Sed,271.1914941
35,Sample_S19S_0014_Sed,272.0775888
13,Sample_S19S_0014_Sed,272.1504094
41,Sample_S19S_0014_Sed,273.040478
53,Sample_S19S_0014_Sed,273.061591
75,Sample_S19S_0014_Sed,273.0979879
23,Sample_S19S_0014_Sed,273.109239
52,Sample_S19S_0014_Sed,273.1343844
48,Sample_S19S_0014_Sed,273.1707658
28,Sample_S19S_0014_Sed,274.0932637
39,Sample_S19S_0014_Sed,275.0197425
52,Sample_S19S_0014_Sed,275.0561155
64,Sample_S19S_0014_Sed,275.0772487
54,Sample_S19S_0014_Sed,275.0925149
59,Sample_S19S_0014_Sed,275.1136274
49,Sample_S19S_0014_Sed,275.1500444
20,Sample_S19S_0014_Sed,276.108923
59,Sample_S19S_0014_Sed,277.0354157
65,Sample_S19S_0014_Sed,277.0717892
41,Sample_S19S_0014_Sed,277.0929294
68,Sample_S19S_0014_Sed,277.1081544
4,Sample_S19S_0014_Sed,277.1194289
44,Sample_S19S_0014_Sed,277.1293085
48,Sample_S19S_0014_Sed,277.1445377
23,Sample_S19S_0014_Sed,279.0146331
43,Sample_S19S_0014_Sed,279.0874539
23,Sample_S19S_0014_Sed,279.0986672
46,Sample_S19S_0014_Sed,279.1238221
3,Sample_S19S_0014_Sed,279.1562152
45,Sample_S19S_0014_Sed,279.160186
20,Sample_S19S_0014_Sed,280.0463018
1,Sample_S19S_0014_Sed,280.068733
10,Sample_S19S_0014_Sed,280.1038615
48,Sample_S19S_0014_Sed,281.0303339
87,Sample_S19S_0014_Sed,281.0666829
35,Sample_S19S_0014_Sed,281.1030502
5,Sample_S19S_0014_Sed,281.1143409
66,Sample_S19S_0014_Sed,281.1394597
39,Sample_S19S_0014_Sed,281.1758716
22,Sample_S19S_0014_Sed,282.0983548
77,Sample_S19S_0014_Sed,283.0459554
46,Sample_S19S_0014_Sed,283.0823169
90,Sample_S19S_0014_Sed,283.118715
49,Sample_S19S_0014_Sed,283.1551309
22,Sample_S19S_0014_Sed,283.1915306
21,Sample_S19S_0014_Sed,284.0776208
36,Sample_S19S_0014_Sed,284.1139788
54,Sample_S19S_0014_Sed,285.0616357
27,Sample_S19S_0014_Sed,285.1092216
7,Sample_S19S_0014_Sed,285.1262347
57,Sample_S19S_0014_Sed,285.1343948
18,Sample_S19S_0014_Sed,285.1456166
48,Sample_S19S_0014_Sed,285.17075
11,Sample_S19S_0014_Sed,285.2071124
39,Sample_S19S_0014_Sed,286.0932539
46,Sample_S19S_0014_Sed,287.0408776
74,Sample_S19S_0014_Sed,287.0772537
21,Sample_S19S_0014_Sed,287.0885054
69,Sample_S19S_0014_Sed,287.1136282
24,Sample_S19S_0014_Sed,287.1248864
64,Sample_S19S_0014_Sed,287.150015
41,Sample_S19S_0014_Sed,287.1864124
34,Sample_S19S_0014_Sed,288.1089115
18,Sample_S19S_0014_Sed,288.1453272
53,Sample_S19S_0014_Sed,289.0354029
51,Sample_S19S_0014_Sed,289.0565242
65,Sample_S19S_0014_Sed,289.0717704
57,Sample_S19S_0014_Sed,289.0929075
24,Sample_S19S_0014_Sed,289.1041428
56,Sample_S19S_0014_Sed,289.1292776
48,Sample_S19S_0014_Sed,289.1656738
19,Sample_S19S_0014_Sed,290.1245994
40,Sample_S19S_0014_Sed,291.0146759
66,Sample_S19S_0014_Sed,291.0510416
55,Sample_S19S_0014_Sed,291.0874132
47,Sample_S19S_0014_Sed,291.1085682
46,Sample_S19S_0014_Sed,291.1237966
36,Sample_S19S_0014_Sed,291.1449729
40,Sample_S19S_0014_Sed,291.1601932
21,Sample_S19S_0014_Sed,292.1038307
