sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_S19S_0048_Wat,26.0156561,241.1445007,215.1288446,26.0156661,26.0156461,C2H2
Sample_S19S_0048_Wat,0.0363715000000013,242.1761465,242.139775,0.0363815000000013,0.0363615000000013,CH4_O
Sample_S19S_0048_Wat,14.0156584,253.1445337,239.1288753,14.0156684,14.0156484,CH2
Sample_S19S_0048_Wat,28.0313071,266.9942715,238.9629644,28.0313171,28.0312971,ethyl addition_(_H2O)_C2H4
Sample_S19S_0048_Wat,52.0312935,293.1757942,241.1445007,52.0313035,52.0312835,C4H4
Sample_S19S_0048_Wat,56.0262233,295.1550986,239.1288753,56.0262333,56.0262133,C3H4O1
Sample_S19S_0048_Wat,42.0105649,295.1550986,253.1445337,42.0105749,42.0105549,acetylation_(_H2O)_C2H2O
Sample_S19S_0048_Wat,44.0989792,309.1707647,265.0717855,44.0989892,44.0989692,C4H12O_1
Sample_S19S_0048_Wat,40.031299,309.1707647,269.1394657,40.031309,40.031289,C3H4
Sample_S19S_0048_Wat,15.9585366,311.1136352,295.1550986,15.9585466,15.9585266,C_1H_4O2
Sample_S19S_0048_Wat,58.0054858,311.1500195,253.1445337,58.0054958,58.0054758,C2H2O2
Sample_S19S_0048_Wat,15.9949209,311.1500195,295.1550986,15.9949309,15.9949109,O1
Sample_S19S_0048_Wat,0.0363843000000088,311.1500195,311.1136352,0.0363943000000088,0.0363743000000088,CH4_O
Sample_S19S_0048_Wat,47.9847543,313.0565398,265.0717855,47.9847643,47.9847443,O3
Sample_S19S_0048_Wat,15.9585244,313.0565398,297.0980154,15.9585344,15.9585144,C_1H_4O2
Sample_S19S_0048_Wat,51.9949292,321.1343949,269.1394657,51.9949392,51.9949192,C3O
Sample_S19S_0048_Wat,24.0363795,321.1343949,297.0980154,24.0363895,24.0363695,C3H4O_1
Sample_S19S_0048_Wat,26.0156572,323.1136726,297.0980154,26.0156672,26.0156472,C2H2
Sample_S19S_0048_Wat,2.01564409999997,323.1136726,321.0980285,2.01565409999997,2.01563409999997,H2
Sample_S19S_0048_Wat,110.000455,325.1292996,215.1288446,110.000465,110.000445,C5H2O3
Sample_S19S_0048_Wat,86.0004243,325.1292996,239.1288753,86.0004343,86.0004143,malonyl_group_(_H2O)_C3H2O3
Sample_S19S_0048_Wat,55.9898339,325.1292996,269.1394657,55.9898439,55.9898239,glyoxylate_(_H2O)_C2O2
Sample_S19S_0048_Wat,15.9585349,325.1292996,309.1707647,15.9585449,15.9585249,C_1H_4O2
