sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_S19S_0020_Wat,0.0363809000000117,201.0768122,201.0404313,0.0363909000000117,0.0363709000000117,CH4_O
Sample_S19S_0020_Wat,2.01564139999999,203.0924536,201.0768122,2.01565139999999,2.01563139999999,H2
Sample_S19S_0020_Wat,0.0363758999999959,205.0505947,205.0142188,0.0363858999999959,0.0363658999999959,CH4_O
Sample_S19S_0020_Wat,0.0363832999999829,205.086978,205.0505947,0.0363932999999829,0.0363732999999829,CH4_O
Sample_S19S_0020_Wat,5.9894396,207.0298709,201.0404313,5.9894496,5.9894296,C2H_2O_1
Sample_S19S_0020_Wat,2.01565209999998,207.0298709,205.0142188,2.01566209999998,2.01564209999998,H2
Sample_S19S_0020_Wat,6.0258177,207.066249,201.0404313,6.0258277,6.0258077,C3H2O_2
Sample_S19S_0020_Wat,5.98943679999999,207.066249,201.0768122,5.98944679999999,5.98942679999999,C2H_2O_1
Sample_S19S_0020_Wat,2.05203019999999,207.066249,205.0142188,2.05204019999999,2.05202019999999,CH6O_1
Sample_S19S_0020_Wat,2.01565429999999,207.066249,205.0505947,2.01566429999999,2.01564429999999,H2
Sample_S19S_0020_Wat,1.97927100000001,207.066249,205.086978,1.97928100000001,1.97926100000001,C_1H_2O1
Sample_S19S_0020_Wat,0.0363781000000074,207.066249,207.0298709,0.0363881000000074,0.0363681000000074,CH4_O
Sample_S19S_0020_Wat,8.00508010000001,209.0455114,201.0404313,8.00509010000001,8.00507010000002,C2O_1
Sample_S19S_0020_Wat,7.9686992,209.0455114,201.0768122,7.9687092,7.9686892,CH_4
Sample_S19S_0020_Wat,4.0312926,209.0455114,205.0142188,4.0313026,4.0312826,H4
Sample_S19S_0020_Wat,3.9949167,209.0455114,205.0505947,3.9949267,3.9949067,C_1O1
Sample_S19S_0020_Wat,2.01564050000002,209.0455114,207.0298709,2.01565050000002,2.01563050000002,H2
Sample_S19S_0020_Wat,1.97926240000001,209.0455114,207.066249,1.97927240000001,1.97925240000001,C_1H_2O1
Sample_S19S_0020_Wat,8.04146679999999,209.0818981,201.0404313,8.04147679999999,8.0414568,C3H4O_2
Sample_S19S_0020_Wat,8.00508589999998,209.0818981,201.0768122,8.00509589999998,8.00507589999998,C2O_1
Sample_S19S_0020_Wat,5.98944449999999,209.0818981,203.0924536,5.98945449999999,5.98943449999999,C2H_2O_1
Sample_S19S_0020_Wat,4.03130339999998,209.0818981,205.0505947,4.03131339999998,4.03129339999998,H4
Sample_S19S_0020_Wat,3.9949201,209.0818981,205.086978,3.9949301,3.9949101,C_1O1
Sample_S19S_0020_Wat,2.0520272,209.0818981,207.0298709,2.0520372,2.0520172,CH6O_1
Sample_S19S_0020_Wat,2.01564909999999,209.0818981,207.066249,2.01565909999999,2.01563909999999,H2
Sample_S19S_0020_Wat,0.03638669999998,209.0818981,209.0455114,0.03639669999998,0.03637669999998,CH4_O
Sample_S19S_0020_Wat,9.00033110000001,210.0407624,201.0404313,9.00034110000001,9.00032110000001,C1H_1N1O_1
Sample_S19S_0020_Wat,1.03164169999999,210.0407624,209.0091207,1.03165169999999,1.03163169999999,H3O_1N1
Sample_S19S_0020_Wat,0.995250999999996,210.0407624,209.0455114,0.995260999999996,0.995240999999996,C_1H_1N1
Sample_S19S_0020_Wat,9.98435610000001,211.0247874,201.0404313,9.98436610000001,9.98434610000001,H_2C1
Sample_S19S_0020_Wat,6.0105686,211.0247874,205.0142188,6.0105786,6.0105586,C_1H2O
Sample_S19S_0020_Wat,3.99491650000002,211.0247874,207.0298709,3.99492650000002,3.99490650000002,C_1O1
Sample_S19S_0020_Wat,0.984025000000003,211.0247874,210.0407624,0.984035000000003,0.984015000000003,H_1O1N_1
Sample_S19S_0020_Wat,10.0207423,211.0611736,201.0404313,10.0207523,10.0207323,C2H2O_1
Sample_S19S_0020_Wat,6.04695479999998,211.0611736,205.0142188,6.04696479999998,6.04694479999998,H6
Sample_S19S_0020_Wat,4.0313027,211.0611736,207.0298709,4.0313127,4.0312927,H4
Sample_S19S_0020_Wat,3.99492459999999,211.0611736,207.066249,3.99493459999999,3.99491459999999,C_1O1
Sample_S19S_0020_Wat,0.0363861999999813,211.0611736,211.0247874,0.0363961999999813,0.0363761999999813,CH4_O
Sample_S19S_0020_Wat,10.0207428,211.097555,201.0768122,10.0207528,10.0207328,C2H2O_1
Sample_S19S_0020_Wat,4.031306,211.097555,207.066249,4.031316,4.031296,H4
Sample_S19S_0020_Wat,2.05204359999999,211.097555,209.0455114,2.05205359999999,2.05203359999999,CH6O_1
Sample_S19S_0020_Wat,2.01565690000001,211.097555,209.0818981,2.01566690000001,2.01564690000001,H2
